iter	Passed	Remaining
404	10325	53409
405	10347	53369
406	10369	53326
407	10392	53286
408	10417	53259
409	10447	53255
410	10472	53228
411	10496	53196
412	10518	53154
413	10542	53120
414	10565	53082
415	10589	53047
416	10611	53006
417	10634	52968
418	10656	52925
419	10680	52894
420	10703	52855
421	10727	52822
422	10750	52785
423	10772	52743
424	10796	52713
425	10819	52674
426	10840	52629
427	10861	52581
428	10884	52547
429	10907	52507
430	10931	52478
431	10956	52447
432	10979	52410
433	11002	52377
434	11031	52366
435	11062	52371
436	11087	52342
437	11110	52305
438	11132	52265
439	11154	52223
440	11178	52190
441	11200	52149
442	11222	52110
443	11245	52075
444	11269	52040
445	11291	52000
446	11314	51964
447	11336	51927
448	11359	51889
449	11383	51858
450	11404	51814
451	11428	51783
452	11451	51747
453	11477	51725
454	11508	51726
455	11537	51715
456	11563	51695
457	11591	51679
458	11613	51642
459	11643	51636
460	11669	51614
461	11693	51582
462	11716	51548
463	11740	51517
464	11764	51486
465	11788	51455
466	11811	51418
467	11835	51388
468	11857	51350
469	11881	51320
470	11906	51292
471	11927	51249
472	11950	51210
473	11975	51184
474	11999	51156
475	12027	51142
476	12049	51101
477	12074	51074
478	12096	51036
479	12120	51007
480	12146	50985
481	12175	50975
482	12211	50993
483	12240	50985
484	12266	50961
485	12294	50947
486	12327	50956
487	12353	50931
488	12377	50902
489	12400	50865
490	12423	50833
491	12446	50798
492	12466	50749
493	12495	50741
494	12520	50712
495	12542	50673
496	12566	50643
497	12591	50618
498	12616	50591
499	12639	50559
500	12664	50531
501	12688	50503
502	12717	50490
503	12740	50457
504	12764	50424
505	12786	50386
506	12808	50350
507	12832	50320
508	12857	50294
509	12883	50270
510	12906	50236
511	12931	50208
512	12958	50192
513	12992	50199
514	13015	50166
515	13040	50138
516	13061	50098
517	13085	50066
518	13109	50037
519	13132	50005
520	13155	49971
521	13183	49955
522	13208	49928
523	13230	49891
524	13253	49857
525	13277	49829
526	13307	49821
527	13330	49789
528	13354	49756
529	13377	49723
530	13402	49697
531	13431	49685
532	13453	49648
533	13474	49609
534	13497	49574
535	13521	49544
536	13543	49508
537	13568	49483
538	13593	49457
539	13616	49423
540	13642	49398
541	13667	49372
542	13689	49339
543	13713	49309
544	13735	49272
545	13762	49251
546	13786	49223
547	13812	49199
548	13835	49166
549	13857	49131
550	13881	49100
551	13905	49072
552	13931	49048
553	13961	49042
554	13988	49022
555	14010	48985
556	14033	48954
557	14055	48916
558	14080	48891
559	14102	48856
560	14125	48821
561	14146	48782
562	14171	48757
563	14195	48726
564	14219	48698
565	14242	48665
566	14270	48649
567	14299	48637
568	14324	48611
569	14346	48577
570	14373	48558
571	14397	48529
572	14419	48494
573	14444	48465
574	14470	48443
575	14497	48424
576	14523	48403
577	14548	48376
578	14572	48348
579	14599	48327
580	14625	48305
581	14649	48277
582	14674	48251
583	14697	48220
584	14720	48187
585	14749	48173
586	14772	48141
587	14793	48103
588	14818	48079
589	14848	48068
590	14885	48082
591	14915	48073
592	14947	48068
593	14979	48066
594	15004	48038
595	15034	48030
596	15064	48019
597	15095	48011
598	15121	47990
599	15146	47962
600	15168	47928
601	15195	47909
602	15221	47887
603	15245	47857
604	15268	47824
605	15290	47789
606	15318	47772
607	15342	47744
608	15370	47725
609	15395	47701
610	15424	47686
611	15452	47671
612	15483	47663
613	15513	47652
614	15538	47625
615	15563	47598
616	15585	47566
617	15609	47534
618	15631	47501
619	15655	47470
620	15678	47440
621	15701	47408
622	15726	47381
623	15749	47348
624	15775	47325
625	15797	47291
626	15821	47261
627	15842	47225
628	15867	47198
629	15890	47166
630	15913	47134
631	15936	47102
632	15959	47072
633	15984	47044
634	16007	47014
635	16040	47012
636	16069	46997
637	16091	46963
638	16117	46941
639	16138	46903
640	16163	46875
641	16194	46867
642	16218	46838
643	16240	46806
644	16264	46777
645	16286	46741
646	16310	46714
647	16337	46693
648	16364	46672
649	16385	46636
650	16408	46604
651	16430	46569
652	16454	46541
653	16481	46520
654	16507	46497
655	16531	46468
656	16555	46440
657	16577	46405
658	16599	46372
659	16631	46367
660	16655	46338
661	16680	46313
662	16705	46286
663	16728	46256
664	16753	46230
665	16776	46198
666	16799	46165
667	16823	46138
668	16846	46107
669	16869	46077
670	16893	46047
671	16920	46027
672	16946	46005
673	16969	45974
674	16991	45940
675	17019	45922
676	17049	45910
677	17072	45879
678	17095	45847
679	17120	45821
680	17147	45802
681	17170	45771
682	17193	45739
683	17216	45709
684	17239	45677
685	17261	45643
686	17286	45618
687	17315	45604
688	17342	45584
689	17366	45556
690	17390	45526
691	17415	45502
692	17439	45472
693	17462	45443
694	17485	45412
695	17507	45379
696	17530	45347
697	17553	45315
698	17575	45284
699	17600	45257
700	17623	45226
701	17645	45193
702	17667	45162
703	17691	45133
704	17713	45100
705	17737	45072
706	17762	45046
707	17786	45017
708	17812	44996
709	17840	44977
710	17863	44946
711	17887	44918
712	17911	44891
713	17937	44870
714	17966	44854
715	17995	44836
716	18025	44823
717	18061	44825
718	18087	44804
719	18123	44805
720	18153	44792
721	18184	44780
722	18210	44758
723	18233	44727
724	18263	44713
725	18289	44690
726	18314	44664
727	18337	44635
728	18361	44606
729	18384	44575
730	18407	44545
731	18430	44515
732	18461	44504
733	18490	44487
734	18519	44471
735	18543	44444
736	18569	44419
737	18614	44441
738	18648	44437
739	18672	44409
740	18697	44385
741	18721	44356
742	18743	44324
743	18767	44294
744	18790	44264
745	18813	44235
746	18842	44217
747	18877	44216
748	18901	44188
749	18926	44161
750	18955	44146
751	18977	44113
752	18999	44080
753	19023	44051
754	19045	44018
755	19067	43986
756	19092	43961
757	19120	43940
758	19145	43916
759	19168	43885
760	19192	43857
761	19217	43831
762	19242	43806
763	19268	43782
764	19295	43762
765	19318	43731
766	19340	43699
767	19365	43673
768	19388	43642
769	19410	43611
770	19434	43582
771	19457	43552
772	19479	43521
773	19505	43496
774	19534	43480
775	19558	43452
776	19584	43428
777	19607	43397
778	19630	43368
779	19652	43336
780	19674	43305
781	19705	43291
782	19734	43274
783	19760	43250
784	19795	43248
785	19825	43233
786	19852	43211
787	19883	43198
788	19911	43178
789	19936	43153
790	19962	43129
791	19991	43112
792	20021	43098
793	20047	43073
794	20069	43042
795	20095	43019
796	20120	42991
797	20143	42963
798	20170	42940
799	20196	42918
800	20219	42888
801	20243	42858
802	20269	42836
803	20297	42816
804	20322	42790
805	20345	42759
806	20369	42732
807	20390	42698
808	20415	42672
809	20440	42646
810	20465	42622
811	20489	42594
812	20512	42563
813	20534	42532
814	20557	42502
815	20582	42476
816	20606	42448
817	20636	42434
818	20667	42420
819	20692	42394
820	20718	42371
821	20748	42354
822	20774	42330
823	20795	42297
824	20818	42267
825	20842	42240
826	20865	42210
827	20888	42180
828	20917	42162
829	20956	42165
830	20979	42135
831	21000	42102
832	21022	42070
833	21044	42038
834	21070	42015
835	21096	41991
836	21118	41960
837	21139	41926
838	21162	41896
839	21186	41867
840	21208	41836
841	21231	41807
842	21255	41779
843	21277	41748
844	21300	41718
845	21322	41688
846	21348	41663
847	21370	41632
848	21392	41601
849	21414	41568
850	21438	41542
851	21461	41512
852	21485	41484
853	21508	41455
854	21530	41424
855	21554	41396
856	21583	41378
857	21606	41350
858	21636	41333
859	21666	41317
860	21696	41302
861	21723	41278
862	21750	41258
863	21777	41235
864	21805	41215
865	21831	41192
866	21855	41165
867	21876	41132
868	21900	41105
869	21924	41077
870	21947	41048
871	21970	41018
872	21993	40988
873	22016	40960
874	22040	40931
875	22062	40901
876	22087	40876
877	22120	40865
878	22146	40841
879	22169	40812
880	22195	40787
881	22220	40763
882	22243	40734
883	22267	40706
884	22292	40680
885	22315	40650
886	22337	40619
887	22359	40588
888	22382	40559
889	22406	40532
890	22429	40504
891	22453	40476
892	22475	40446
893	22498	40417
894	22523	40390
895	22550	40368
896	22584	40359
897	22605	40327
898	22629	40299
899	22654	40275
900	22678	40246
901	22702	40220
902	22733	40204
903	22756	40175
904	22779	40147
905	22802	40118
906	22823	40085
907	22847	40058
908	22869	40027
909	22891	39997
910	22913	39966
911	22940	39944
912	22966	39921
913	22988	39890
914	23012	39863
915	23037	39837
916	23060	39808
917	23084	39781
918	23108	39754
919	23131	39725
920	23153	39694
921	23178	39669
922	23205	39647
923	23238	39636
924	23262	39609
925	23288	39584
926	23311	39556
927	23334	39527
928	23355	39495
929	23380	39470
930	23405	39444
931	23433	39425
932	23459	39400
933	23484	39374
934	23506	39345
935	23532	39320
936	23554	39291
937	23579	39266
938	23609	39248
939	23633	39221
940	23658	39195
941	23681	39166
942	23705	39141
943	23731	39116
944	23755	39089
945	23777	39059
946	23800	39030
947	23825	39004
948	23846	38974
949	23869	38944
950	23896	38923
951	23924	38902
952	23947	38873
953	23972	38847
954	23995	38820
955	24019	38792
956	24042	38764
957	24068	38740
958	24093	38715
959	24124	38700
960	24150	38676
961	24174	38649
962	24198	38621
963	24221	38594
964	24245	38566
965	24270	38542
966	24301	38525
967	24326	38500
968	24351	38474
969	24379	38453
970	24401	38424
971	24425	38397
972	24449	38370
973	24472	38342
974	24497	38316
975	24524	38294
976	24551	38271
977	24574	38244
978	24600	38220
979	24625	38194
980	24648	38166
981	24674	38141
982	24700	38118
983	24728	38097
984	24754	38074
985	24784	38056
986	24816	38042
987	24847	38026
988	24879	38011
989	24910	37994
990	24939	37975
991	24969	37958
992	24993	37931
993	25018	37904
994	25041	37876
995	25063	37846
996	25086	37818
997	25112	37794
998	25139	37771
999	25163	37745
1000	25189	37720
1001	25213	37694
1002	25237	37667
1003	25258	37636
1004	25283	37610
1005	25308	37585
1006	25334	37561
1007	25359	37536
1008	25382	37507
1009	25413	37491
1010	25445	37476
1011	25468	37447
1012	25490	37418
1013	25515	37392
1014	25539	37365
1015	25562	37337
1016	25588	37313
1017	25615	37291
1018	25639	37264
1019	25663	37237
1020	25688	37211
1021	25714	37187
1022	25735	37157
1023	25758	37128
1024	25783	37102
1025	25809	37079
1026	25834	37054
1027	25857	37025
1028	25881	36998
1029	25905	36971
1030	25931	36948
1031	25962	36931
1032	25985	36903
1033	26007	36873
1034	26038	36855
1035	26068	36838
1036	26094	36814
1037	26118	36787
1038	26142	36760
1039	26167	36735
1040	26192	36710
1041	26213	36679
1042	26237	36652
1043	26270	36637
1044	26293	36609
1045	26317	36583
1046	26340	36555
1047	26364	36528
1048	26387	36500
1049	26411	36473
1050	26434	36444
1051	26462	36424
1052	26490	36402
1053	26513	36374
1054	26538	36348
1055	26562	36322
1056	26593	36304
1057	26616	36276
1058	26640	36249
1059	26667	36227
1060	26697	36208
1061	26722	36184
1062	26745	36155
1063	26771	36131
1064	26800	36111
1065	26823	36083
1066	26847	36056
1067	26871	36029
1068	26892	35999
1069	26913	35968
1070	26935	35939
1071	26960	35913
1072	26983	35886
1073	27008	35860
1074	27035	35837
1075	27061	35814
1076	27084	35785
1077	27106	35756
1078	27128	35727
1079	27150	35697
1080	27173	35669
1081	27196	35641
1082	27219	35613
1083	27242	35586
1084	27266	35559
1085	27289	35532
1086	27312	35504
1087	27336	35476
1088	27357	35446
1089	27380	35418
1090	27405	35393
1091	27426	35363
1092	27448	35333
1093	27468	35302
1094	27492	35276
1095	27516	35249
1096	27541	35224
1097	27566	35198
1098	27593	35176
1099	27616	35148
1100	27640	35121
1101	27663	35094
1102	27687	35067
1103	27710	35039
1104	27733	35011
1105	27756	34983
1106	27779	34956
1107	27803	34930
1108	27825	34900
1109	27849	34874
1110	27872	34846
1111	27895	34819
1112	27920	34793
1113	27944	34767
1114	27969	34742
1115	27996	34720
1116	28025	34698
1117	28050	34674
1118	28082	34657
1119	28113	34639
1120	28138	34614
1121	28160	34586
1122	28182	34557
1123	28205	34529
1124	28229	34503
1125	28254	34477
1126	28277	34449
1127	28300	34421
1128	28321	34392
1129	28346	34367
1130	28369	34339
1131	28394	34313
1132	28416	34285
1133	28438	34256
1134	28459	34226
1135	28482	34199
1136	28508	34174
1137	28530	34146
1138	28553	34118
1139	28577	34092
1140	28602	34066
1141	28624	34039
1142	28648	34012
1143	28673	33986
1144	28697	33961
1145	28722	33935
1146	28746	33909
1147	28768	33881
1148	28791	33852
1149	28812	33823
1150	28837	33797
1151	28861	33772
1152	28885	33745
1153	28909	33719
1154	28931	33691
1155	28961	33671
1156	28994	33655
1157	29022	33633
1158	29047	33609
1159	29070	33581
1160	29092	33553
1161	29117	33528
1162	29140	33499
1163	29163	33472
1164	29186	33445
1165	29207	33416
1166	29231	33389
1167	29253	33361
1168	29278	33336
1169	29300	33307
1170	29325	33282
1171	29354	33261
1172	29380	33237
1173	29402	33209
1174	29427	33183
1175	29453	33159
1176	29474	33130
1177	29498	33104
1178	29522	33078
1179	29546	33052
1180	29568	33023
1181	29594	33000
1182	29621	32976
1183	29646	32951
1184	29672	32927
1185	29701	32906
1186	29728	32884
1187	29756	32862
1188	29784	32840
1189	29811	32817
1190	29842	32799
1191	29876	32783
1192	29903	32761
1193	29926	32733
1194	29952	32709
1195	29976	32682
1196	29999	32655
1197	30022	32628
1198	30045	32601
1199	30070	32576
1200	30094	32549
1201	30120	32525
1202	30153	32509
1203	30176	32482
1204	30200	32456
1205	30228	32434
1206	30253	32408
1207	30275	32381
1208	30299	32354
1209	30322	32327
1210	30349	32304
1211	30376	32280
1212	30399	32254
1213	30424	32228
1214	30447	32201
1215	30471	32175
1216	30495	32148
1217	30517	32120
1218	30543	32096
1219	30572	32075
1220	30596	32049
1221	30621	32024
1222	30643	31996
1223	30667	31970
1224	30688	31941
1225	30712	31914
1226	30734	31887
1227	30758	31860
1228	30781	31833
1229	30805	31807
1230	30833	31785
1231	30859	31760
1232	30884	31736
1233	30908	31710
1234	30930	31681
1235	30953	31654
1236	30975	31626
1237	30999	31600
1238	31022	31573
1239	31045	31546
1240	31072	31523
1241	31101	31502
1242	31128	31479
1243	31157	31458
1244	31186	31437
1245	31215	31415
1246	31248	31398
1247	31287	31387
1248	31310	31360
1249	31335	31335
1250	31359	31309
1251	31388	31287
1252	31417	31267
1253	31440	31240
1254	31465	31214
1255	31489	31188
1256	31514	31163
1257	31542	31141
1258	31567	31116
1259	31591	31090
1260	31613	31061
1261	31637	31035
1262	31660	31009
1263	31685	30983
1264	31713	30961
1265	31739	30936
1266	31761	30909
1267	31784	30882
1268	31810	30857
1269	31832	30829
1270	31856	30804
1271	31880	30777
1272	31902	30749
1273	31924	30722
1274	31948	30695
1275	31970	30667
1276	31992	30639
1277	32016	30613
1278	32040	30587
1279	32064	30561
1280	32088	30534
1281	32114	30511
1282	32141	30488
1283	32164	30460
1284	32189	30435
1285	32216	30412
1286	32245	30391
1287	32269	30365
1288	32291	30337
1289	32317	30313
1290	32339	30285
1291	32362	30258
1292	32385	30231
1293	32409	30205
1294	32439	30185
1295	32465	30160
1296	32487	30132
1297	32510	30106
1298	32532	30077
1299	32556	30052
1300	32582	30028
1301	32611	30006
1302	32634	29979
1303	32656	29951
1304	32680	29925
1305	32704	29899
1306	32725	29871
1307	32751	29847
1308	32774	29820
1309	32800	29795
1310	32825	29770
1311	32848	29744
1312	32872	29718
1313	32895	29691
1314	32918	29663
1315	32945	29640
1316	32971	29617
1317	32997	29592
1318	33020	29565
1319	33044	29539
1320	33066	29511
1321	33088	29484
1322	33112	29458
1323	33137	29433
1324	33167	29412
1325	33191	29387
1326	33214	29360
1327	33241	29336
1328	33268	29313
1329	33290	29285
1330	33313	29259
1331	33337	29233
1332	33362	29208
1333	33387	29182
1334	33410	29156
1335	33434	29129
1336	33458	29103
1337	33480	29076
1338	33507	29053
1339	33540	29035
1340	33563	29007
1341	33591	28985
1342	33617	28961
1343	33643	28937
1344	33669	28912
1345	33695	28889
1346	33719	28863
1347	33741	28835
1348	33764	28808
1349	33787	28782
1350	33810	28755
1351	33839	28733
1352	33866	28710
1353	33889	28683
1354	33908	28653
1355	33933	28627
1356	33955	28600
1357	33977	28573
1358	34001	28547
1359	34030	28525
1360	34054	28499
1361	34077	28473
1362	34100	28446
1363	34122	28418
1364	34149	28395
1365	34177	28372
1366	34201	28347
1367	34224	28320
1368	34248	28294
1369	34277	28272
1370	34304	28249
1371	34330	28225
1372	34353	28198
1373	34382	28176
1374	34409	28153
1375	34438	28131
1376	34460	28104
1377	34484	28077
1378	34507	28051
1379	34533	28027
1380	34562	28005
1381	34592	27984
1382	34622	27963
1383	34650	27940
1384	34679	27918
1385	34707	27896
1386	34736	27874
1387	34762	27850
1388	34787	27825
1389	34817	27804
1390	34845	27780
1391	34876	27761
1392	34900	27734
1393	34925	27710
1394	34948	27683
1395	34977	27661
1396	35005	27638
1397	35027	27611
1398	35058	27590
1399	35082	27564
1400	35104	27537
1401	35126	27510
1402	35148	27482
1403	35176	27459
1404	35200	27434
1405	35223	27407
1406	35245	27379
1407	35267	27352
1408	35299	27332
1409	35324	27307
1410	35348	27281
1411	35372	27256
1412	35395	27229
1413	35422	27205
1414	35450	27182
1415	35470	27153
1416	35493	27127
1417	35515	27100
1418	35540	27074
1419	35561	27046
1420	35586	27021
1421	35612	26997
1422	35638	26973
1423	35662	26947
1424	35688	26922
1425	35713	26897
1426	35743	26876
1427	35770	26852
1428	35792	26825
1429	35816	26799
1430	35837	26771
1431	35860	26744
1432	35882	26717
1433	35907	26693
1434	35932	26667
1435	35954	26640
1436	35976	26612
1437	36000	26587
1438	36026	26562
1439	36047	26534
1440	36070	26508
1441	36093	26481
1442	36115	26454
1443	36140	26429
1444	36164	26404
1445	36189	26378
1446	36212	26352
1447	36236	26326
1448	36260	26300
1449	36284	26274
1450	36307	26248
1451	36330	26222
1452	36356	26197
1453	36384	26175
1454	36411	26151
1455	36437	26127
1456	36459	26099
1457	36483	26073
1458	36507	26048
1459	36530	26021
1460	36552	25994
1461	36574	25967
1462	36597	25941
1463	36621	25915
1464	36646	25890
1465	36668	25863
1466	36690	25835
1467	36714	25810
1468	36738	25784
1469	36762	25758
1470	36785	25732
1471	36807	25705
1472	36829	25678
1473	36852	25651
1474	36876	25625
1475	36899	25599
1476	36922	25573
1477	36948	25549
1478	36974	25524
1479	36999	25499
1480	37023	25473
1481	37044	25446
1482	37070	25421
1483	37094	25395
1484	37117	25369
1485	37140	25343
1486	37165	25318
1487	37189	25292
1488	37213	25267
1489	37236	25240
1490	37258	25213
1491	37281	25187
1492	37304	25161
1493	37326	25133
1494	37347	25106
1495	37371	25080
1496	37395	25055
1497	37423	25032
1498	37452	25009
1499	37485	24990
1500	37511	24966
1501	37538	24942
1502	37566	24919
1503	37597	24898
1504	37622	24873
1505	37644	24846
1506	37667	24819
1507	37697	24798
1508	37725	24775
1509	37750	24750
1510	37775	24725
1511	37799	24699
1512	37825	24675
1513	37847	24648
1514	37870	24622
1515	37897	24598
1516	37919	24571
1517	37944	24546
1518	37967	24520
1519	37990	24494
1520	38016	24469
1521	38038	24442
1522	38062	24417
1523	38085	24390
1524	38108	24364
1525	38131	24337
1526	38156	24313
1527	38179	24287
1528	38204	24262
1529	38229	24236
1530	38250	24209
1531	38274	24184
1532	38296	24156
1533	38318	24130
1534	38340	24103
1535	38363	24077
1536	38388	24052
1537	38413	24026
1538	38435	24000
1539	38458	23974
1540	38480	23947
1541	38503	23921
1542	38527	23895
1543	38552	23870
1544	38575	23844
1545	38596	23817
1546	38619	23790
1547	38644	23765
1548	38667	23739
1549	38690	23713
1550	38713	23687
1551	38737	23661
1552	38759	23635
1553	38782	23608
1554	38804	23582
1555	38827	23555
1556	38847	23528
1557	38871	23502
1558	38895	23476
1559	38916	23449
1560	38939	23423
1561	38962	23397
1562	38985	23371
1563	39009	23345
1564	39031	23319
1565	39052	23292
1566	39075	23265
1567	39098	23239
1568	39126	23216
1569	39154	23193
1570	39178	23167
1571	39201	23141
1572	39223	23115
1573	39247	23089
1574	39271	23064
1575	39294	23038
1576	39317	23011
1577	39340	22986
1578	39363	22960
1579	39386	22933
1580	39411	22908
1581	39434	22883
1582	39457	22856
1583	39485	22833
1584	39513	22810
1585	39540	22786
1586	39566	22762
1587	39593	22738
1588	39621	22715
1589	39650	22692
1590	39676	22668
1591	39702	22644
1592	39730	22621
1593	39757	22597
1594	39781	22571
1595	39804	22545
1596	39829	22521
1597	39852	22495
1598	39875	22468
1599	39898	22442
1600	39922	22417
1601	39944	22391
1602	39967	22365
1603	39990	22338
1604	40015	22313
1605	40037	22287
1606	40058	22260
1607	40082	22234
1608	40106	22209
1609	40130	22183
1610	40153	22158
1611	40176	22131
1612	40198	22105
1613	40220	22078
1614	40243	22052
1615	40271	22029
1616	40296	22004
1617	40320	21979
1618	40345	21954
1619	40367	21927
1620	40390	21901
1621	40413	21876
1622	40437	21850
1623	40462	21825
1624	40486	21800
1625	40507	21773
1626	40531	21747
1627	40553	21721
1628	40579	21697
1629	40609	21674
1630	40641	21653
1631	40666	21629
1632	40694	21605
1633	40723	21583
1634	40750	21558
1635	40774	21533
1636	40797	21507
1637	40822	21483
1638	40845	21456
1639	40872	21433
1640	40897	21408
1641	40920	21382
1642	40944	21356
1643	40966	21330
1644	40990	21305
1645	41013	21279
1646	41042	21256
1647	41068	21231
1648	41091	21205
1649	41114	21180
1650	41138	21154
1651	41166	21131
1652	41187	21104
1653	41212	21079
1654	41237	21054
1655	41269	21033
1656	41294	21008
1657	41317	20982
1658	41341	20957
1659	41362	20930
1660	41387	20905
1661	41410	20879
1662	41439	20856
1663	41466	20832
1664	41490	20807
1665	41513	20781
1666	41537	20756
